000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "F:\Code\20250418(network lab1)\upload\SR-MAX-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.236 New epoch: Tue May  6 17:10:23 2025
000.236 =================================================================
000.236 
000.237 SR-3, 构建时间: May  6 2025  16:05:11
002.882 .... 4 packets received, 3459 bps, 43.24%, Err 1 (4.8e-05)
1455.298 .... 5313 packets received, 7479 bps, 93.49%, Err 119 (1.0e-05)
1457.430 .... 5321 packets received, 7480 bps, 93.50%, Err 119 (1.0e-05)
1459.807 .... 5325 packets received, 7473 bps, 93.42%, Err 120 (1.0e-05)
1461.897 .... 5337 packets received, 7479 bps, 93.49%, Err 120 (1.0e-05)
1464.820 .... 5342 packets received, 7471 bps, 93.39%, Err 121 (1.0e-05)
1466.926 .... 5355 packets received, 7479 bps, 93.49%, Err 121 (1.0e-05)
1469.034 .... 5363 packets received, 7479 bps, 93.49%, Err 121 (1.0e-05)
1472.466 .... 5371 packets received, 7473 bps, 93.41%, Err 122 (1.0e-05)
1474.587 .... 5383 packets received, 7479 bps, 93.49%, Err 123 (1.0e-05)
1476.705 .... 5391 packets received, 7479 bps, 93.49%, Err 123 (1.0e-05)
1478.812 .... 5399 packets received, 7480 bps, 93.50%, Err 123 (1.0e-05)
1480.938 .... 5407 packets received, 7480 bps, 93.50%, Err 123 (1.0e-05)
1483.072 .... 5415 packets received, 7480 bps, 93.50%, Err 123 (1.0e-05)
1485.175 .... 5423 packets received, 7481 bps, 93.51%, Err 123 (1.0e-05)
1487.246 .... 5431 packets received, 7481 bps, 93.52%, Err 123 (1.0e-05)
1489.395 .... 5439 packets received, 7482 bps, 93.52%, Err 123 (1.0e-05)
1492.302 .... 5445 packets received, 7475 bps, 93.44%, Err 124 (1.0e-05)
1494.405 .... 5457 packets received, 7481 bps, 93.51%, Err 124 (1.0e-05)
1496.508 .... 5465 packets received, 7482 bps, 93.52%, Err 124 (1.0e-05)
1498.640 .... 5473 packets received, 7482 bps, 93.52%, Err 125 (1.0e-05)
1500.744 .... 5481 packets received, 7482 bps, 93.53%, Err 125 (1.0e-05)
1502.868 .... 5489 packets received, 7483 bps, 93.53%, Err 125 (1.0e-05)
1504.982 .... 5497 packets received, 7483 bps, 93.54%, Err 125 (1.0e-05)
1507.054 .... 5505 packets received, 7484 bps, 93.54%, Err 125 (1.0e-05)
1509.218 .... 5513 packets received, 7484 bps, 93.55%, Err 125 (1.0e-05)
1511.323 .... 5521 packets received, 7484 bps, 93.55%, Err 125 (1.0e-05)
1513.392 .... 5529 packets received, 7485 bps, 93.56%, Err 125 (1.0e-05)
1515.526 .... 5537 packets received, 7485 bps, 93.56%, Err 125 (1.0e-05)
1517.660 .... 5545 packets received, 7485 bps, 93.57%, Err 125 (1.0e-05)
1519.761 .... 5552 packets received, 7484 bps, 93.55%, Err 126 (1.0e-05)
1521.882 .... 5560 packets received, 7485 bps, 93.56%, Err 126 (1.0e-05)
1523.985 .... 5568 packets received, 7485 bps, 93.56%, Err 126 (1.0e-05)
1526.076 .... 5576 packets received, 7486 bps, 93.57%, Err 126 (1.0e-05)
1528.225 .... 5584 packets received, 7486 bps, 93.57%, Err 126 (1.0e-05)
1530.312 .... 5592 packets received, 7486 bps, 93.58%, Err 126 (1.0e-05)
1532.447 .... 5600 packets received, 7486 bps, 93.58%, Err 126 (1.0e-05)
1534.554 .... 5608 packets received, 7487 bps, 93.59%, Err 126 (1.0e-05)
1536.657 .... 5616 packets received, 7487 bps, 93.59%, Err 126 (1.0e-05)
1538.743 .... 5624 packets received, 7488 bps, 93.60%, Err 126 (1.0e-05)
1542.175 .... 5632 packets received, 7482 bps, 93.52%, Err 127 (1.0e-05)
1544.316 .... 5644 packets received, 7487 bps, 93.59%, Err 127 (1.0e-05)
1546.440 .... 5652 packets received, 7488 bps, 93.60%, Err 127 (1.0e-05)
1548.536 .... 5660 packets received, 7488 bps, 93.60%, Err 127 (1.0e-05)
1550.652 .... 5668 packets received, 7488 bps, 93.61%, Err 127 (1.0e-05)
1553.827 .... 5675 packets received, 7482 bps, 93.53%, Err 128 (1.0e-05)
1555.959 .... 5687 packets received, 7488 bps, 93.60%, Err 128 (1.0e-05)
1558.026 .... 5695 packets received, 7488 bps, 93.61%, Err 128 (1.0e-05)
1560.163 .... 5703 packets received, 7489 bps, 93.61%, Err 128 (1.0e-05)
1562.249 .... 5711 packets received, 7489 bps, 93.61%, Err 128 (1.0e-05)
1564.387 .... 5719 packets received, 7489 bps, 93.62%, Err 128 (1.0e-05)
1566.470 .... 5727 packets received, 7490 bps, 93.62%, Err 128 (1.0e-05)
1568.606 .... 5735 packets received, 7490 bps, 93.63%, Err 128 (1.0e-05)
1570.712 .... 5743 packets received, 7491 bps, 93.63%, Err 128 (1.0e-05)
1573.368 .... 5748 packets received, 7484 bps, 93.56%, Err 129 (1.0e-05)
1575.456 .... 5760 packets received, 7490 bps, 93.63%, Err 129 (1.0e-05)
1577.595 .... 5768 packets received, 7490 bps, 93.63%, Err 129 (1.0e-05)
1579.697 .... 5776 packets received, 7491 bps, 93.63%, Err 129 (1.0e-05)
1581.827 .... 5784 packets received, 7491 bps, 93.64%, Err 129 (1.0e-05)
1583.902 .... 5792 packets received, 7492 bps, 93.64%, Err 129 (1.0e-05)
1586.040 .... 5800 packets received, 7492 bps, 93.65%, Err 130 (1.0e-05)
1588.159 .... 5808 packets received, 7492 bps, 93.65%, Err 130 (1.0e-05)
1590.254 .... 5816 packets received, 7493 bps, 93.66%, Err 130 (1.0e-05)
1592.344 .... 5820 packets received, 7488 bps, 93.60%, Err 131 (1.0e-05)
1594.484 .... 5831 packets received, 7492 bps, 93.65%, Err 131 (1.0e-05)
1596.590 .... 5839 packets received, 7492 bps, 93.65%, Err 131 (1.0e-05)
1598.697 .... 5847 packets received, 7493 bps, 93.66%, Err 131 (1.0e-05)
1600.833 .... 5855 packets received, 7493 bps, 93.66%, Err 131 (1.0e-05)
1602.923 .... 5863 packets received, 7493 bps, 93.67%, Err 131 (1.0e-05)
1605.051 .... 5871 packets received, 7494 bps, 93.67%, Err 131 (1.0e-05)
1607.145 .... 5879 packets received, 7494 bps, 93.68%, Err 131 (1.0e-05)
1609.249 .... 5887 packets received, 7494 bps, 93.68%, Err 131 (1.0e-05)
1611.385 .... 5895 packets received, 7495 bps, 93.68%, Err 131 (1.0e-05)
1613.488 .... 5903 packets received, 7495 bps, 93.69%, Err 132 (1.0e-05)
1615.622 .... 5910 packets received, 7494 bps, 93.68%, Err 132 (1.0e-05)
1618.513 .... 5916 packets received, 7488 bps, 93.60%, Err 133 (1.0e-05)
1620.619 .... 5928 packets received, 7494 bps, 93.67%, Err 133 (1.0e-05)
1622.727 .... 5936 packets received, 7494 bps, 93.68%, Err 133 (1.0e-05)
1624.878 .... 5944 packets received, 7494 bps, 93.68%, Err 133 (1.0e-05)
1626.974 .... 5952 packets received, 7495 bps, 93.68%, Err 133 (1.0e-05)
1629.076 .... 5960 packets received, 7495 bps, 93.69%, Err 133 (1.0e-05)
1631.469 .... 5964 packets received, 7489 bps, 93.61%, Err 135 (1.0e-05)
1633.573 .... 5975 packets received, 7493 bps, 93.66%, Err 135 (1.0e-05)
1635.686 .... 5983 packets received, 7494 bps, 93.67%, Err 135 (1.0e-05)
1638.329 .... 5988 packets received, 7488 bps, 93.60%, Err 136 (1.0e-05)
1640.437 .... 6000 packets received, 7493 bps, 93.66%, Err 136 (1.0e-05)
1642.549 .... 6008 packets received, 7493 bps, 93.67%, Err 136 (1.0e-05)
1644.654 .... 6016 packets received, 7494 bps, 93.67%, Err 136 (1.0e-05)
1646.790 .... 6024 packets received, 7494 bps, 93.67%, Err 136 (1.0e-05)
1648.898 .... 6032 packets received, 7494 bps, 93.68%, Err 136 (1.0e-05)
1651.008 .... 6040 packets received, 7495 bps, 93.68%, Err 136 (1.0e-05)
1653.127 .... 6048 packets received, 7495 bps, 93.69%, Err 136 (1.0e-05)
1655.230 .... 6056 packets received, 7495 bps, 93.69%, Err 136 (1.0e-05)
1657.348 .... 6064 packets received, 7496 bps, 93.70%, Err 136 (1.0e-05)
1659.457 .... 6072 packets received, 7496 bps, 93.70%, Err 136 (1.0e-05)
1661.567 .... 6080 packets received, 7496 bps, 93.70%, Err 136 (1.0e-05)
1663.669 .... 6088 packets received, 7497 bps, 93.71%, Err 136 (1.0e-05)
1665.797 .... 6096 packets received, 7497 bps, 93.71%, Err 136 (1.0e-05)
1667.904 .... 6104 packets received, 7497 bps, 93.72%, Err 136 (1.0e-05)
1669.992 .... 6111 packets received, 7497 bps, 93.71%, Err 137 (1.0e-05)
1672.133 .... 6119 packets received, 7497 bps, 93.71%, Err 137 (1.0e-05)
1674.250 .... 6127 packets received, 7497 bps, 93.71%, Err 137 (1.0e-05)
1676.391 .... 6135 packets received, 7497 bps, 93.72%, Err 137 (1.0e-05)
1678.466 .... 6143 packets received, 7498 bps, 93.72%, Err 137 (1.0e-05)
1680.573 .... 6151 packets received, 7498 bps, 93.73%, Err 137 (1.0e-05)
1682.714 .... 6159 packets received, 7498 bps, 93.73%, Err 137 (1.0e-05)
1684.838 .... 6167 packets received, 7499 bps, 93.73%, Err 137 (1.0e-05)
1686.911 .... 6175 packets received, 7499 bps, 93.74%, Err 137 (1.0e-05)
1689.019 .... 6183 packets received, 7499 bps, 93.74%, Err 137 (1.0e-05)
1691.172 .... 6191 packets received, 7500 bps, 93.74%, Err 137 (1.0e-05)
1693.279 .... 6199 packets received, 7500 bps, 93.75%, Err 137 (1.0e-05)
1695.397 .... 6207 packets received, 7500 bps, 93.75%, Err 137 (1.0e-05)
1697.501 .... 6215 packets received, 7501 bps, 93.76%, Err 137 (1.0e-05)
1700.133 .... 6220 packets received, 7495 bps, 93.69%, Err 138 (1.0e-05)
1702.260 .... 6232 packets received, 7500 bps, 93.75%, Err 138 (1.0e-05)
1704.340 .... 6240 packets received, 7500 bps, 93.76%, Err 138 (1.0e-05)
1706.472 .... 6248 packets received, 7501 bps, 93.76%, Err 138 (1.0e-05)
1708.573 .... 6256 packets received, 7501 bps, 93.76%, Err 138 (1.0e-05)
1710.686 .... 6264 packets received, 7501 bps, 93.77%, Err 138 (1.0e-05)
1712.827 .... 6272 packets received, 7502 bps, 93.77%, Err 138 (1.0e-05)
1714.924 .... 6280 packets received, 7502 bps, 93.77%, Err 138 (1.0e-05)
1717.042 .... 6288 packets received, 7502 bps, 93.78%, Err 138 (1.0e-05)
1719.132 .... 6296 packets received, 7503 bps, 93.78%, Err 138 (1.0e-05)
1721.234 .... 6304 packets received, 7503 bps, 93.79%, Err 138 (1.0e-05)
1723.363 .... 6311 packets received, 7502 bps, 93.78%, Err 139 (1.0e-05)
1725.462 .... 6319 packets received, 7502 bps, 93.78%, Err 139 (1.0e-05)
1727.611 .... 6327 packets received, 7503 bps, 93.78%, Err 139 (1.0e-05)
1729.718 .... 6335 packets received, 7503 bps, 93.79%, Err 139 (1.0e-05)
1731.817 .... 6343 packets received, 7503 bps, 93.79%, Err 139 (1.0e-05)
1733.923 .... 6351 packets received, 7504 bps, 93.80%, Err 139 (1.0e-05)
1736.060 .... 6359 packets received, 7504 bps, 93.80%, Err 139 (1.0e-05)
1738.149 .... 6367 packets received, 7504 bps, 93.80%, Err 139 (1.0e-05)
1740.255 .... 6375 packets received, 7505 bps, 93.81%, Err 139 (1.0e-05)
1742.406 .... 6382 packets received, 7504 bps, 93.79%, Err 140 (1.0e-05)
1744.513 .... 6390 packets received, 7504 bps, 93.80%, Err 140 (1.0e-05)
1746.631 .... 6398 packets received, 7504 bps, 93.80%, Err 140 (1.0e-05)
1748.736 .... 6406 packets received, 7504 bps, 93.81%, Err 140 (1.0e-05)
1750.874 .... 6414 packets received, 7505 bps, 93.81%, Err 140 (1.0e-05)
1752.961 .... 6422 packets received, 7505 bps, 93.81%, Err 141 (1.0e-05)
1765.866 .... 6423 packets received, 7451 bps, 93.14%, Err 143 (1.0e-05)
1767.952 .... 6441 packets received, 7463 bps, 93.29%, Err 143 (1.0e-05)
1771.139 .... 6447 packets received, 7457 bps, 93.21%, Err 144 (1.0e-05)
1773.217 .... 6457 packets received, 7460 bps, 93.25%, Err 144 (1.0e-05)
1775.317 .... 6465 packets received, 7460 bps, 93.25%, Err 144 (1.0e-05)
1777.431 .... 6473 packets received, 7461 bps, 93.26%, Err 144 (1.0e-05)
1779.563 .... 6481 packets received, 7461 bps, 93.26%, Err 144 (1.0e-05)
1781.657 .... 6489 packets received, 7461 bps, 93.27%, Err 144 (1.0e-05)
1783.776 .... 6497 packets received, 7462 bps, 93.27%, Err 144 (1.0e-05)
1785.911 .... 6505 packets received, 7462 bps, 93.27%, Err 144 (1.0e-05)
1788.824 .... 6512 packets received, 7458 bps, 93.22%, Err 145 (1.0e-05)
1790.923 .... 6523 packets received, 7461 bps, 93.27%, Err 145 (1.0e-05)
1793.068 .... 6531 packets received, 7462 bps, 93.27%, Err 145 (1.0e-05)
1795.154 .... 6539 packets received, 7462 bps, 93.28%, Err 145 (1.0e-05)
1797.285 .... 6547 packets received, 7462 bps, 93.28%, Err 145 (1.0e-05)
1799.420 .... 6555 packets received, 7463 bps, 93.28%, Err 145 (1.0e-05)
1801.485 .... 6563 packets received, 7463 bps, 93.29%, Err 145 (1.0e-05)
1803.850 .... 6568 packets received, 7459 bps, 93.24%, Err 146 (1.0e-05)
1805.983 .... 6579 packets received, 7463 bps, 93.28%, Err 146 (1.0e-05)
1808.098 .... 6587 packets received, 7463 bps, 93.29%, Err 146 (1.0e-05)
1810.227 .... 6595 packets received, 7463 bps, 93.29%, Err 146 (1.0e-05)
1812.327 .... 6603 packets received, 7464 bps, 93.30%, Err 146 (1.0e-05)
1814.437 .... 6611 packets received, 7464 bps, 93.30%, Err 146 (1.0e-05)
1816.579 .... 6619 packets received, 7464 bps, 93.30%, Err 147 (1.0e-05)
1818.671 .... 6627 packets received, 7465 bps, 93.31%, Err 147 (1.0e-05)
1820.801 .... 6635 packets received, 7465 bps, 93.31%, Err 147 (1.0e-05)
1822.907 .... 6643 packets received, 7465 bps, 93.32%, Err 147 (1.0e-05)
1825.028 .... 6651 packets received, 7466 bps, 93.32%, Err 147 (1.0e-05)
1827.151 .... 6659 packets received, 7466 bps, 93.32%, Err 147 (1.0e-05)
1829.223 .... 6667 packets received, 7466 bps, 93.33%, Err 147 (1.0e-05)
1831.351 .... 6675 packets received, 7467 bps, 93.33%, Err 147 (1.0e-05)
1833.461 .... 6683 packets received, 7467 bps, 93.34%, Err 147 (1.0e-05)
1835.613 .... 6691 packets received, 7467 bps, 93.34%, Err 147 (1.0e-05)
1837.740 .... 6699 packets received, 7468 bps, 93.34%, Err 147 (1.0e-05)
1839.815 .... 6707 packets received, 7468 bps, 93.35%, Err 147 (1.0e-05)
1841.920 .... 6715 packets received, 7468 bps, 93.35%, Err 147 (1.0e-05)
1844.322 .... 6720 packets received, 7464 bps, 93.30%, Err 148 (1.0e-05)
1846.422 .... 6731 packets received, 7468 bps, 93.35%, Err 148 (1.0e-05)
1848.527 .... 6739 packets received, 7468 bps, 93.35%, Err 148 (1.0e-05)
1850.666 .... 6747 packets received, 7468 bps, 93.36%, Err 148 (1.0e-05)
1852.754 .... 6755 packets received, 7469 bps, 93.36%, Err 148 (1.0e-05)
1854.871 .... 6763 packets received, 7469 bps, 93.37%, Err 148 (1.0e-05)
1856.990 .... 6771 packets received, 7470 bps, 93.37%, Err 149 (1.0e-05)
1859.095 .... 6779 packets received, 7470 bps, 93.37%, Err 149 (1.0e-05)
1861.203 .... 6786 packets received, 7469 bps, 93.36%, Err 150 (1.0e-05)
1863.318 .... 6794 packets received, 7469 bps, 93.37%, Err 150 (1.0e-05)
1865.419 .... 6802 packets received, 7470 bps, 93.37%, Err 150 (1.0e-05)
1867.520 .... 6810 packets received, 7470 bps, 93.38%, Err 150 (1.0e-05)
1869.653 .... 6817 packets received, 7469 bps, 93.37%, Err 151 (1.0e-05)
1871.766 .... 6825 packets received, 7470 bps, 93.37%, Err 151 (1.0e-05)
1873.870 .... 6833 packets received, 7470 bps, 93.38%, Err 151 (1.0e-05)
1876.523 .... 6839 packets received, 7466 bps, 93.32%, Err 152 (1.0e-05)
1878.655 .... 6850 packets received, 7470 bps, 93.37%, Err 152 (1.0e-05)
1880.735 .... 6858 packets received, 7470 bps, 93.37%, Err 152 (1.0e-05)
1882.868 .... 6866 packets received, 7470 bps, 93.38%, Err 152 (1.0e-05)
1884.967 .... 6874 packets received, 7471 bps, 93.38%, Err 153 (1.0e-05)
1887.099 .... 6882 packets received, 7471 bps, 93.39%, Err 153 (1.0e-05)
1889.197 .... 6890 packets received, 7471 bps, 93.39%, Err 153 (1.0e-05)
1891.304 .... 6898 packets received, 7472 bps, 93.39%, Err 153 (1.0e-05)
1893.419 .... 6906 packets received, 7472 bps, 93.40%, Err 153 (1.0e-05)
1895.526 .... 6914 packets received, 7472 bps, 93.40%, Err 153 (1.0e-05)
1897.644 .... 6922 packets received, 7472 bps, 93.41%, Err 153 (1.0e-05)
1899.760 .... 6930 packets received, 7473 bps, 93.41%, Err 154 (1.0e-05)
1901.850 .... 6937 packets received, 7472 bps, 93.40%, Err 154 (1.0e-05)
1904.000 .... 6945 packets received, 7472 bps, 93.40%, Err 154 (1.0e-05)
1906.069 .... 6953 packets received, 7473 bps, 93.41%, Err 154 (1.0e-05)
1908.224 .... 6961 packets received, 7473 bps, 93.41%, Err 154 (1.0e-05)
1910.317 .... 6969 packets received, 7473 bps, 93.42%, Err 154 (1.0e-05)
1912.423 .... 6977 packets received, 7474 bps, 93.42%, Err 154 (1.0e-05)
1914.535 .... 6985 packets received, 7474 bps, 93.42%, Err 154 (1.0e-05)
1916.644 .... 6993 packets received, 7474 bps, 93.43%, Err 154 (1.0e-05)
1918.776 .... 7001 packets received, 7474 bps, 93.43%, Err 154 (1.0e-05)
1920.867 .... 7009 packets received, 7475 bps, 93.44%, Err 154 (1.0e-05)
1923.002 .... 7017 packets received, 7475 bps, 93.44%, Err 154 (1.0e-05)
1925.092 .... 7025 packets received, 7476 bps, 93.44%, Err 154 (1.0e-05)
1927.254 .... 7033 packets received, 7476 bps, 93.45%, Err 154 (1.0e-05)
1929.338 .... 7041 packets received, 7476 bps, 93.45%, Err 154 (1.0e-05)
1931.443 .... 7049 packets received, 7476 bps, 93.45%, Err 154 (1.0e-05)
1933.594 .... 7057 packets received, 7477 bps, 93.46%, Err 155 (1.0e-05)
1935.669 .... 7065 packets received, 7477 bps, 93.46%, Err 155 (1.0e-05)
1937.801 .... 7073 packets received, 7477 bps, 93.47%, Err 155 (1.0e-05)
1939.898 .... 7081 packets received, 7478 bps, 93.47%, Err 155 (1.0e-05)
1941.992 .... 7089 packets received, 7478 bps, 93.47%, Err 155 (1.0e-05)
1944.114 .... 7097 packets received, 7478 bps, 93.48%, Err 156 (1.0e-05)
1946.235 .... 7105 packets received, 7478 bps, 93.48%, Err 156 (1.0e-05)
1948.336 .... 7113 packets received, 7479 bps, 93.49%, Err 156 (1.0e-05)
1950.454 .... 7121 packets received, 7479 bps, 93.49%, Err 156 (1.0e-05)
1952.560 .... 7129 packets received, 7479 bps, 93.49%, Err 156 (1.0e-05)
1954.680 .... 7137 packets received, 7480 bps, 93.50%, Err 156 (1.0e-05)
1956.811 .... 7145 packets received, 7480 bps, 93.50%, Err 156 (1.0e-05)
1958.907 .... 7153 packets received, 7480 bps, 93.50%, Err 156 (1.0e-05)
1961.027 .... 7161 packets received, 7481 bps, 93.51%, Err 156 (1.0e-05)
1963.143 .... 7169 packets received, 7481 bps, 93.51%, Err 156 (1.0e-05)
1965.251 .... 7177 packets received, 7481 bps, 93.51%, Err 156 (1.0e-05)
1967.393 .... 7185 packets received, 7481 bps, 93.52%, Err 156 (1.0e-05)
1969.514 .... 7192 packets received, 7481 bps, 93.51%, Err 158 (1.0e-05)
1971.582 .... 7199 packets received, 7480 bps, 93.50%, Err 158 (1.0e-05)
1973.729 .... 7207 packets received, 7480 bps, 93.50%, Err 158 (1.0e-05)
1975.824 .... 7215 packets received, 7481 bps, 93.51%, Err 158 (1.0e-05)
1977.913 .... 7223 packets received, 7481 bps, 93.51%, Err 158 (1.0e-05)
1980.048 .... 7231 packets received, 7481 bps, 93.51%, Err 158 (1.0e-05)
1982.167 .... 7239 packets received, 7481 bps, 93.52%, Err 158 (1.0e-05)
1984.294 .... 7247 packets received, 7482 bps, 93.52%, Err 158 (1.0e-05)
1986.397 .... 7255 packets received, 7482 bps, 93.52%, Err 158 (1.0e-05)
1988.489 .... 7263 packets received, 7482 bps, 93.53%, Err 158 (1.0e-05)
1991.682 .... 7271 packets received, 7479 bps, 93.48%, Err 159 (1.0e-05)
1993.785 .... 7282 packets received, 7482 bps, 93.52%, Err 159 (1.0e-05)
1995.921 .... 7290 packets received, 7482 bps, 93.53%, Err 159 (1.0e-05)
1999.094 .... 7298 packets received, 7478 bps, 93.48%, Err 160 (1.0e-05)
2002.254 .... 7309 packets received, 7478 bps, 93.47%, Err 161 (1.0e-05)
2004.372 .... 7320 packets received, 7481 bps, 93.52%, Err 161 (1.0e-05)
2006.493 .... 7328 packets received, 7482 bps, 93.52%, Err 161 (1.0e-05)
2008.581 .... 7336 packets received, 7482 bps, 93.52%, Err 161 (1.0e-05)
2010.698 .... 7344 packets received, 7482 bps, 93.53%, Err 161 (1.0e-05)
2012.821 .... 7352 packets received, 7482 bps, 93.53%, Err 161 (1.0e-05)
2014.924 .... 7360 packets received, 7483 bps, 93.53%, Err 161 (1.0e-05)
2017.044 .... 7368 packets received, 7483 bps, 93.54%, Err 161 (1.0e-05)
2019.147 .... 7376 packets received, 7483 bps, 93.54%, Err 161 (1.0e-05)
2021.269 .... 7384 packets received, 7484 bps, 93.54%, Err 161 (1.0e-05)
2023.373 .... 7392 packets received, 7484 bps, 93.55%, Err 161 (1.0e-05)
2025.512 .... 7400 packets received, 7484 bps, 93.55%, Err 161 (1.0e-05)
2027.628 .... 7407 packets received, 7483 bps, 93.54%, Err 162 (1.0e-05)
2029.691 .... 7415 packets received, 7484 bps, 93.55%, Err 162 (1.0e-05)
2031.822 .... 7423 packets received, 7484 bps, 93.55%, Err 162 (1.0e-05)
2033.941 .... 7431 packets received, 7484 bps, 93.55%, Err 162 (1.0e-05)
2036.071 .... 7438 packets received, 7483 bps, 93.54%, Err 163 (1.0e-05)
2038.144 .... 7442 packets received, 7480 bps, 93.50%, Err 164 (1.0e-05)
2040.296 .... 7453 packets received, 7483 bps, 93.54%, Err 164 (1.0e-05)
2042.394 .... 7461 packets received, 7483 bps, 93.54%, Err 164 (1.0e-05)
2044.491 .... 7469 packets received, 7484 bps, 93.55%, Err 164 (1.0e-05)
2046.622 .... 7477 packets received, 7484 bps, 93.55%, Err 164 (1.0e-05)
2048.722 .... 7485 packets received, 7484 bps, 93.55%, Err 164 (1.0e-05)
2050.855 .... 7493 packets received, 7484 bps, 93.56%, Err 164 (1.0e-05)
2052.945 .... 7501 packets received, 7485 bps, 93.56%, Err 164 (1.0e-05)
2055.046 .... 7509 packets received, 7485 bps, 93.56%, Err 164 (1.0e-05)
2057.163 .... 7517 packets received, 7485 bps, 93.57%, Err 164 (1.0e-05)
2059.280 .... 7525 packets received, 7486 bps, 93.57%, Err 164 (1.0e-05)
2061.399 .... 7533 packets received, 7486 bps, 93.57%, Err 164 (1.0e-05)
2063.512 .... 7541 packets received, 7486 bps, 93.58%, Err 164 (1.0e-05)
2066.690 .... 7549 packets received, 7483 bps, 93.53%, Err 165 (1.0e-05)
2068.792 .... 7560 packets received, 7486 bps, 93.57%, Err 165 (1.0e-05)
2070.887 .... 7568 packets received, 7486 bps, 93.58%, Err 165 (1.0e-05)
2073.013 .... 7576 packets received, 7486 bps, 93.58%, Err 165 (1.0e-05)
2075.136 .... 7584 packets received, 7487 bps, 93.58%, Err 165 (1.0e-05)
2077.240 .... 7592 packets received, 7487 bps, 93.59%, Err 165 (1.0e-05)
2079.379 .... 7600 packets received, 7487 bps, 93.59%, Err 165 (1.0e-05)
2081.486 .... 7608 packets received, 7487 bps, 93.59%, Err 165 (9.9e-06)
2083.565 .... 7616 packets received, 7488 bps, 93.60%, Err 165 (9.9e-06)
2085.702 .... 7624 packets received, 7488 bps, 93.60%, Err 165 (9.9e-06)
2087.806 .... 7632 packets received, 7488 bps, 93.60%, Err 166 (1.0e-05)
2089.921 .... 7640 packets received, 7489 bps, 93.61%, Err 166 (1.0e-05)
2092.597 .... 7646 packets received, 7485 bps, 93.56%, Err 167 (1.0e-05)
2094.709 .... 7657 packets received, 7488 bps, 93.60%, Err 167 (1.0e-05)
2096.808 .... 7665 packets received, 7488 bps, 93.61%, Err 167 (1.0e-05)
2098.909 .... 7673 packets received, 7489 bps, 93.61%, Err 167 (1.0e-05)
2101.038 .... 7681 packets received, 7489 bps, 93.61%, Err 167 (1.0e-05)
2103.155 .... 7689 packets received, 7489 bps, 93.61%, Err 167 (1.0e-05)
2105.260 .... 7697 packets received, 7489 bps, 93.62%, Err 167 (1.0e-05)
2107.349 .... 7705 packets received, 7490 bps, 93.62%, Err 168 (1.0e-05)
2109.467 .... 7712 packets received, 7489 bps, 93.61%, Err 168 (1.0e-05)
2111.602 .... 7719 packets received, 7488 bps, 93.60%, Err 169 (1.0e-05)
2113.697 .... 7727 packets received, 7489 bps, 93.61%, Err 169 (1.0e-05)
2115.830 .... 7735 packets received, 7489 bps, 93.61%, Err 169 (1.0e-05)
2117.976 .... 7743 packets received, 7489 bps, 93.61%, Err 169 (1.0e-05)
2120.045 .... 7751 packets received, 7489 bps, 93.62%, Err 169 (1.0e-05)
2122.151 .... 7759 packets received, 7490 bps, 93.62%, Err 169 (1.0e-05)
2124.288 .... 7767 packets received, 7490 bps, 93.62%, Err 169 (1.0e-05)
2126.407 .... 7771 packets received, 7486 bps, 93.58%, Err 170 (1.0e-05)
2128.492 .... 7782 packets received, 7490 bps, 93.62%, Err 170 (1.0e-05)
2130.636 .... 7790 packets received, 7490 bps, 93.62%, Err 170 (1.0e-05)
2132.724 .... 7798 packets received, 7490 bps, 93.63%, Err 170 (1.0e-05)
2134.829 .... 7806 packets received, 7490 bps, 93.63%, Err 170 (1.0e-05)
2136.951 .... 7813 packets received, 7490 bps, 93.62%, Err 171 (1.0e-05)
2139.052 .... 7821 packets received, 7490 bps, 93.62%, Err 171 (1.0e-05)
2141.181 .... 7829 packets received, 7490 bps, 93.63%, Err 171 (1.0e-05)
2143.283 .... 7837 packets received, 7490 bps, 93.63%, Err 171 (1.0e-05)
2145.390 .... 7845 packets received, 7491 bps, 93.63%, Err 171 (1.0e-05)
2147.508 .... 7853 packets received, 7491 bps, 93.64%, Err 171 (1.0e-05)
2149.657 .... 7861 packets received, 7491 bps, 93.64%, Err 171 (1.0e-05)
2151.745 .... 7869 packets received, 7491 bps, 93.64%, Err 172 (1.0e-05)
2153.881 .... 7877 packets received, 7492 bps, 93.64%, Err 172 (1.0e-05)
2156.007 .... 7885 packets received, 7492 bps, 93.65%, Err 172 (1.0e-05)
2158.098 .... 7893 packets received, 7492 bps, 93.65%, Err 172 (1.0e-05)
2160.194 .... 7901 packets received, 7492 bps, 93.66%, Err 172 (1.0e-05)
2162.324 .... 7909 packets received, 7493 bps, 93.66%, Err 172 (1.0e-05)
2164.951 .... 7915 packets received, 7489 bps, 93.62%, Err 173 (1.0e-05)
2168.108 .... 7926 packets received, 7489 bps, 93.61%, Err 174 (1.0e-05)
2170.221 .... 7937 packets received, 7492 bps, 93.65%, Err 174 (1.0e-05)
